category,title,votes,end date
경제민주화,검은 머리 외국인 공매도 시세조종세력들과 공범들에 대해 검찰의 전수조사를 요청합니다.,1743,2020-05-23
문화/예술/체육/언론,사회적 거리두기 특별지원 ‘사립 문화센터’도 해 주세요,236,2020-05-23
행정,9급 지방직 공무원 시험일정을 조정해주시길 바랍니다,8310,2020-05-23
교통/건축/국토,지역주택조합 사업의 빠른 승인으로 잠자는 경제를 깨워주세요!!,851,2020-05-24
안전/환경,백야 김 좌진 장군의 기침과 시골 삶의 눈물,726,2020-05-24
교통/건축/국토,신용불량자를 만드는 사기분양시장 제도개선 및 관리감독 강화,496,2020-05-24
경제민주화,**자산운용 ***** 원유선물 wti(H)의 임의적인 종목구성변경으로 인한 피해,12257,2020-05-24
육아/교육,초등학교부터라도 지금 바로 등교개학을 했으면 합니다.,465,2020-05-24
정치개혁,한나라의 대통령이 검찰 ** 1명이 무서워서 쩔쩔매는거 보기 안좋습니다,985,2020-05-24
외교/통일/국방,문재인 대통령이 21대 총선을 조작하여 부정 선거를 하도록 지시를 내렸다고 미국의 백악관에 한국 대통령과 정부를 조사해 달라고 청원한 자들을 밝혀 처벌해 주십시요.,1824,2020-05-24
미래,증권시장을 교란하는 기사 강력처벌 청원합니다,2583,2020-05-24
정치개혁,총선거 다시 합시다. 한국전자개표기는 국제사회에서 문제가 있어서 사용불가 입니다.,1847,2020-05-24
정치개혁,사전투표제 폐지를 요청합니다,1926,2020-05-24
안전/환경,질본과 공공의료인 포함 공무원의 연가보상비 삭감을 철회해주세요.,3292,2020-05-24
행정,2020추가경정 예산안에 따른 질본 등 연가보상비 삭감을 막아주세요,2454,2020-05-24
인권/성평등,서초1동 사회복무요원 사망사건 진상규명 및 가해자 엄벌을 촉구합니다,810,2020-05-24
정치개혁,"전국민 긴급재난지원금 지급을 위한 민주당 의원,당직자 지원금 및 세비 기부 요청",24831,2020-05-24
교통/건축/국토,사용 목적이 확실한 중소 법인의 자연녹지(임야)활용 방안,255,2020-05-24
정치개혁,윤석열에 관한 청원 다 모아서 보시고  결정 하십시요,985,2020-05-24
경제민주화,**자산운용 kodex 원유선물(H) 종목 투자자입니다,3407,2020-05-24
정치개혁,4.15 총선 부정선거에 대한 의혹을 해결 해주세요,1880,2020-05-24
일자리,대통령님.도와주세요.,224,2020-05-24
기타,****병원 요양병원환자 강제 1인실 7일입원,192,2020-05-24
보건복지,장애등급,222,2020-05-24
육아/교육,등교 개학 시기를 미루어주시기 바랍니다.,255333,2020-05-24
보건복지,"코로나19로 어려움에 처한 동네 병, 의원들을 도와주세요.",1092,2020-05-24
경제민주화,고수익 광고로 사행심을 조장하는 불법 외화거래 사이트를 막아주세요,198,2020-05-24
반려동물,"반려동물 버림,학대,살해의 대한 강력한 법을 만들어주세요",1322,2020-05-24
육아/교육,지금같은시기에 전문대학교의 개강을 막아주세요!,1335,2020-05-24
육아/교육,제발!!고3  학생들 등교하게 해주십시요,500,2020-05-24
보건복지,일반인도 마사지업을 하게 해주세요,2136,2020-05-24
육아/교육,학원 교습소 휴원지원금 기준 3월부터 적용해주세요,156,2020-05-24
육아/교육,"맞벌이로 원격학습이 어려운 초등학생은 초등교사가 온라인학습,긴급돌봄 하게 해주세요",212,2020-05-24
행정,재난지원금..1인기준으로 주세요.....,1329,2020-05-24
보건복지,중증환자들의 아픔과 고통,202,2020-05-24
기타,코로나19 재난 자금예산 재정방법,239,2020-05-24
인권/성평등,영미권 선진국들과 비교되는 한국 성범죄 솜방망이처벌(n번방 켈리 징역1년 판결을 지켜보며),3039,2020-05-24
기타,유튜버 **을 처벌해주세요.,765,2020-05-24
안전/환경,앞으로의 동물원 건설을 금지해주세요,2800,2020-05-24
안전/환경,모든 전문대학교 1학기 전면 사이버 강의 적극 권고 부탁드립니다.,1706,2020-05-24
행정,임대주택 (국민임대 등) 자격조건 개편안 시정 요구,242,2020-05-26
보건복지,과잉진료(처치)에의한 사망사고,448,2020-05-26
육아/교육,성관련 처벌 강해져야합니다!!!,1329,2020-05-26
일자리,실업급여 특별연장 시행해 주십시요.,752,2020-05-26
기타,힘없는 노모의 절규,314,2020-05-26
보건복지,말기 갑상선암 환자의 유일한 약을 급여 되게 해주세요,2419,2020-05-26
교통/건축/국토,경기 동부지역 용인 광주 하남을 연결하는 전철노선 신설을 요청합니다.,137,2020-05-26
육아/교육,이른 개학 반대! 5월 연휴 2주뒤로 등교를 연기해주세요,4293,2020-05-26
육아/교육,민간어린이집 교사인건비 지원부탁드립니다ᆢ,874,2020-05-26
기타,국회의원들의 월급을 20프로 반납해주시길 청원합니다.,2589,2020-05-27
행정,국민 및 공무원분들 지역주택조합 피해를 막아주십시요.,2117,2020-05-27
기타,직장 내 괴롭힘 법 비웃는 구립**장애인복지관 문제와 직장 내 괴롭힘법 개선에 함께해주십시오.,1347,2020-05-27
성장동력,다목적 방사광 가속기’는 꼭 호남권에 유치되어야 합니다.,109583,2020-05-27
정치개혁,가짜 언론 인사이트 폐지를 원합니다,887,2020-05-27
기타,"전국 부동산 중개업소를 정부와 협력적, 상생적 동반자 관계로 정립하여 주시기 바랍니다.",8008,2020-05-27
보건복지,"대한민국.. 법치국가 맞습니까? ""보험사의 보험사기"" 더 이상 방치하면 안됩니다.",567,2020-05-27
기타,해외입국자들 자가격리 강화해주세요,464,2020-05-27
경제민주화,2189억원과 1904억원의 원유연계 레버리지 ETN을 불완전판매하여 투자자 보호의무를 저버린 **증권과 **금융투자 관계자를 구속 수사해주십시요,685,2020-05-27
기타,이 상황에 자금지원이 아니라 자금 회수를 해야 하나!!,220,2020-05-27
보건복지,정은경 본부장님을 비롯해 질병관리부 월급 반납을 반대합니다!!,2715,2020-05-27
기타,(라임) 유래없는 사기극에서 수십개의 기업들이 기업사냥꾼들에게 피빨리고 상폐되었습니다. 철저한 진상규명이 필요합니다.,1096,2020-05-27
일자리,순경채용시험일정을 조속히 해주시길바랍니다.,543,2020-05-27
인권/성평등,고발인의 인권을 보호해  주길 간절히 바랍니다.,419,2020-05-27
교통/건축/국토,동북선 공정율 0%. 왜 국토교통부와 청와대는 팔짱끼고 보고만 있습니까?,3033,2020-05-27
행정,공수처법 대상 확대 발의안 국회 통과 요청 및 양승태 공소장 공범 권순일 불법 대법관을 구속 수사 하라! 대검찰청 검찰 수사 심의 위원회 소집 신청서등을 인용 하라!,1204,2020-05-27
인권/성평등,눈 찌푸려지는 게임 광고들을 막아주세요,1003,2020-05-27
기타,고칠 수 없는 상처 간통죄 형사처벌 해야 합니다.,856,2020-05-27
보건복지,경찰공무원 채용 시험일자에 대해 재고 부탁드립니다,1981,2020-05-27
인권/성평등,농촌진흥청 고위공무원의 갑질에서 시작된 4년간 조직적 살인 행위에 대한 피해를 호소합니다.,657,2020-05-27
정치개혁,정의당 류호정 의원 국정감사 해야 합니다,800,2020-05-27
행정,건설관련 자격증 취득시 중국조선족에게 F4비자를 발급해주는 제도를  철회해주시기 바랍니다.,1112,2020-05-27
보건복지,재난지원금 기부 대통령님 먼저 보범 보여주십시요,659,2020-05-27
경제민주화,"라임 피눈물! 국민 피눈물로, 수익 2천억? **금융  1등 축하해!",442,2020-05-27
행정,"""공무원임금 30%삭감 국민고통분담""",987,2020-05-27
반려동물,수의사의 동물학대 사건의 강력한 처벌을 청원합니다.,42997,2020-05-27
문화/예술/체육/언론,모바일 온라인게임 사행성 매번글이 올라오는데 조치가 없는것을 문제 있다고 생각합니다,675,2020-05-27
외교/통일/국방,군대 휴가통제에 대한 보상을 통일해주시길 청원드립니다.,3903,2020-05-27
성장동력,국민재난소득도 좋지만 그냥 자기집으로 융자받게해주세요,142,2020-05-27
교통/건축/국토,강남로또 10억 분양이익 환수제 해주세요,489,2020-05-27
기타,부천으로 이사왔으니 경기도와 부천에서 재난 소득을 주셔야 합니다.,174,2020-05-27
기타,국외 거주 한국인을 위해 마스크 배송에 대한 규제를 완화시켜 주십시오.,197,2020-05-27
기타,저희농장을 살려주세요,207,2020-05-27
육아/교육,법 앞에서는 죄를 지으면 누구나 공평하게  벌받는 나라가 되었으면 합니다,1593,2020-05-27
기타,코로나19 행복기부문화로 자랑스런 대한민국을 만들게 해주세요,128,2020-05-27
인권/성평등,사단법인 ******협회 **지구에 대한 조사를 촉구합니다,162,2020-05-27
보건복지,코로나 19 로 인한 경제위기는 IMF의 수백배에 달하는 파괴력이며 자영업 지원도 역대급입니다,189,2020-05-27
보건복지,우리나라가 코로나19로 세금을 많이 써고 있는데 중국에게 구상권청구가 가능한가인가요,399,2020-05-27
정치개혁,국회의원 평가제 도입 건의,1322,2020-05-27
보건복지,고물줍던 60대를 차로 친 뺑소니범을 강력 처벌해주세요,18777,2020-05-27
인권/성평등,경기도 수원시 사립유치원에서 유아(만3세)를 성추행한  흉악범을 처벌 부탁드립니다!!,30842,2020-05-27
보건복지,공적마스크 가격을 내려주세요,5215,2020-05-27
반려동물,가짜 연구에 멀쩡한 6마리 고양이를 죽인 **대학교병원을 고발합니다,33343,2020-05-27
행정,친일파 재산환수,820,2020-05-27
미래,화폐 개혁 해야합니다.,1881,2020-05-27
경제민주화,**자산운용 ***** wti 원유선물(H) 운용 방식 변경이 배임에 해당되는지 조사해주세요,1036,2020-05-27
행정,강제회비 걷고 밀실정치하는 안경사협회를 고발합니다,741,2020-05-27
기타,유튜버 **을 처벌해주세요,1356,2020-05-27
외교/통일/국방,재일 교포에게 마스크를 보내주세요,386,2020-05-27
육아/교육,어린이집 재등원 금지가 합법적인것인가요?,461,2020-05-27
경제민주화,**자산운용 원유선물 불법주가 조작을 고발합니다.,818,2020-05-27
문화/예술/체육/언론,도대체 언론 개혁은 언제 하는 건가요? SBS 이** 오보는 누가 책임지나요?,5514,2020-05-27
일자리,"한국노총 개인사업자, 법인사업자로 구성 된 건설기계분과 자체가 불법인데 왜   문재인 정부와 고용노동부에서는 해결책을 찾지 않으십니까?",387,2020-05-27
인권/성평등,n번방 가해자 처벌과 일간베스트와 디시인사이드 폐쇄를 해주세요.,1330,2020-05-27
외교/통일/국방,인류애를 저버린 국가에 대한 인도적 지원에 반대합니다.,1933,2020-05-27
정치개혁,정**교수님 보석허가 해주세요,15841,2020-05-27
경제민주화,"동탄 상가분양 사기를 당하였고, 피의자는 잠적하였습니다.",167,2020-05-27
외교/통일/국방,"국방TV 인기 프로그램 ""토크멘터리 전쟁사"" 폐지 철회해 주세요",402,2020-05-27
행정,임차인을 보호할 수 있는 법안이 필요합니다.,297,2020-05-28
육아/교육,다자녀기준좀 완화해주세요,850,2020-05-28
인권/성평등,성범죄 관련 법규를 강화시켜주세요.,2344,2020-05-28
기타,마스크등 의료용품 수출을 적극 지원해주시기 바랍니다,744,2020-05-28
교통/건축/국토,**건설때문에 50평생을 망쳤습니다.,1356,2020-05-28
육아/교육,초등학생들의 5월 등교개학을 반대합니다! 1학기까지 온라인 수업으로 유지해 주세요!!,14211,2020-05-28
육아/교육,성인좌석을 따로 설치한 pc 방이 학교 주변에 들어오지 못하게 막아주세요.,934,2020-05-28
외교/통일/국방,개인사진,843,2020-05-28
일자리,일용직 근로자입니다.,347,2020-05-28
육아/교육,"대통령님, 제발 대안학교 학생들을 도와주세요.",2405,2020-05-28
인권/성평등,초등생에게 팬티빨기 과제를 내주고 항상 성희롱을 일삼고 다닌 남교사 김**에 교직파면을 촉구 합니다.,17562,2020-05-28
정치개혁,"법무부는 부디 검언유착 사건 관련해서 감찰하던지, 아니면 수사지휘권으로 검언유착사건 수사중지하십시오.",2142,2020-05-28
안전/환경,담배꽁초 회수의무,805,2020-05-28
육아/교육,"울산 초등학교 1학년 아이에게 팬티빨기 숙제내고 학생 사진에 '섹시팬티', '공주님 수줍게 클리어', '매력적이고 섹시한 00'이라고 성희롱한 남교사를 파면해 주세요.",225764,2020-05-28
인권/성평등,저같은 성범죄피해자가 생기지않게 법을 강화시켜주세요.,42261,2020-05-28
보건복지,저희 아버님의 사망과 관련하여 병원측 대처에 억울함을 호소합니다.,550,2020-05-28
인권/성평등,해킹 당한 개인정보를 계속 유출되게하는 번개장터! 처벌해주세요!!,488,2020-05-28
일자리,지역인재전형제도를 개선해야 할 필요가 있습니다,180,2020-05-28
안전/환경,제발 배달 바이크 단속을 좀 해주세요,895,2020-05-28
